x,y,z
229.1640,686.846,-3.003
229.7230,686.882,-2.963
230.3210,686.972,-2.937
230.9070,687.036,-2.900
231.4440,687.077,-2.881
232.0440,687.137,-2.861
232.8700,687.165,-2.850
233.4830,687.243,-2.840
234.0720,687.286,-2.812
234.6650,687.355,-2.796
235.2870,687.416,-2.779
235.8810,687.461,-2.768
236.4670,687.527,-2.784
237.0430,687.582,-2.754
237.6820,687.631,-2.736
238.3040,687.688,-2.745
238.9020,687.724,-2.749
239.4970,687.725,-2.748
240.0910,687.765,-2.722
240.6790,687.792,-2.725
241.3310,687.813,-2.743
241.9850,687.834,-2.736
242.5230,687.788,-2.728
243.1410,687.846,-2.742
243.7640,687.815,-2.749
244.4200,687.809,-2.767
244.9940,687.766,-2.760
245.6590,687.767,-2.763
246.2660,687.719,-2.786
246.8210,687.677,-2.821
247.4760,687.626,-2.826
248.0680,687.561,-2.838
248.7170,687.505,-2.864
249.3260,687.449,-2.882
249.8540,687.360,-2.883
250.4680,687.288,-2.883
251.0960,687.205,-2.909
251.7380,687.126,-2.919
252.2840,687.030,-2.935
252.9100,686.930,-2.948
253.5330,686.814,-2.986
254.1250,686.690,-2.986
254.7390,686.590,-3.008
255.2790,686.472,-3.033
255.8820,686.350,-3.049
256.5070,686.209,-3.066
257.4190,686.009,-3.092
258.0910,685.735,-3.121
259.2180,685.592,-3.159
260.1020,685.349,-3.178
260.7190,685.250,-3.217
261.2840,685.133,-3.217
261.8930,685.000,-3.249
262.8310,684.800,-3.264
263.4740,684.573,-3.291
264.2860,684.516,-3.322
265.5290,684.350,-3.367
266.7330,684.136,-3.407
267.3840,684.069,-3.435
267.9260,683.985,-3.450
268.5500,683.909,-3.464
269.1710,683.856,-3.490
269.7600,683.764,-3.501
270.4320,683.699,-3.530
270.9870,683.667,-3.573
271.5360,683.597,-3.579
272.2980,683.529,-3.596
273.4280,683.540,-3.659
273.9860,683.524,-3.658
274.5370,683.518,-3.685
275.3120,683.470,-3.705
276.8530,683.416,-3.751
277.4020,683.372,-3.750
278.3630,683.350,-3.794
278.8870,683.365,-3.812
279.8850,683.282,-3.853
280.4450,683.302,-3.875
281.0310,683.278,-3.926
282.0550,683.283,-3.931
282.5820,683.291,-3.939
283.1110,683.319,-3.969
283.6120,683.321,-3.991
284.6360,683.371,-4.021
285.1910,683.409,-4.028
286.1980,683.473,-4.062
286.7130,683.519,-4.080
287.2590,683.565,-4.079
287.7700,683.612,-4.102
288.2820,683.656,-4.119
289.2890,683.767,-4.162
289.8310,683.828,-4.170
290.3570,683.864,-4.195
290.9010,683.950,-4.218
291.4190,684.004,-4.217
291.9390,684.076,-4.251
292.4440,684.153,-4.243
293.4680,684.290,-4.293
293.9800,684.370,-4.290
294.4890,684.445,-4.314
295.0040,684.521,-4.332
295.5300,684.597,-4.325
296.0330,684.659,-4.365
296.5450,684.731,-4.377
297.0630,684.824,-4.385
297.5800,684.887,-4.382
298.0910,684.955,-4.408
298.6130,685.014,-4.382
299.1410,685.095,-4.418
299.6840,685.174,-4.432
300.2200,685.264,-4.441
300.7230,685.322,-4.453
301.7000,685.471,-4.463
302.2030,685.572,-4.517
302.7210,685.614,-4.497
303.2410,685.672,-4.524
303.7770,685.760,-4.522
304.7730,685.877,-4.533
305.2820,685.999,-4.557
306.2210,686.137,-4.561
306.7700,686.225,-4.577
307.3220,686.275,-4.577
307.8330,686.345,-4.581
308.3580,686.430,-4.613
308.8730,686.502,-4.595
309.8360,686.627,-4.630
310.8500,686.805,-4.663
311.3620,686.876,-4.665
311.8830,686.931,-4.672
312.4000,687.003,-4.690
312.9340,687.080,-4.679
313.4460,687.166,-4.686
313.9760,687.242,-4.699
314.9630,687.352,-4.721
315.5060,687.445,-4.740
316.0070,687.511,-4.732
316.9790,687.604,-4.728
317.4880,687.661,-4.741
318.0360,687.737,-4.764
318.5910,687.774,-4.759
319.1060,687.820,-4.755
320.1000,687.928,-4.786
320.6180,687.987,-4.780
321.6150,688.052,-4.773
322.1490,688.093,-4.779
322.6730,688.146,-4.789
323.1860,688.175,-4.774
324.2130,688.287,-4.800
324.7290,688.338,-4.810
325.2420,688.377,-4.807
326.2600,688.470,-4.813
326.7630,688.523,-4.832
327.2730,688.587,-4.819
327.7870,688.652,-4.822
328.2960,688.690,-4.823
329.3220,688.789,-4.840
329.8690,688.838,-4.827
330.8600,688.901,-4.822
331.8610,688.977,-4.840
332.3920,689.045,-4.850
332.8950,689.041,-4.828
333.9270,689.082,-4.860
334.4670,689.113,-4.833
334.9760,689.126,-4.856
335.9760,689.168,-4.849
336.9550,689.226,-4.833
337.4550,689.239,-4.830
337.9970,689.260,-4.831
338.5270,689.277,-4.847
339.0530,689.307,-4.823
339.5770,689.343,-4.814
340.5120,689.419,-4.822
341.4950,689.470,-4.835
342.0590,689.494,-4.828
342.5920,689.545,-4.851
343.1140,689.562,-4.843
343.6360,689.603,-4.818
344.1400,689.626,-4.821
344.6400,689.642,-4.823
345.1410,689.691,-4.828
346.0800,689.802,-4.834
347.1440,689.844,-4.813
347.7160,689.881,-4.804
348.7220,689.887,-4.809
349.2320,689.898,-4.806
349.7730,689.932,-4.801
350.2990,689.947,-4.796
350.8200,689.964,-4.816
351.6930,689.935,-4.791
352.7760,689.887,-4.777
353.2950,689.854,-4.794
354.2920,689.803,-4.783
354.8300,689.810,-4.775
355.7900,689.750,-4.794
356.6930,689.673,-4.797
357.6500,689.616,-4.770
358.5660,689.573,-4.777
359.5210,689.511,-4.776
360.4530,689.428,-4.763
361.4000,689.370,-4.773
361.9040,689.323,-4.772
362.8390,689.234,-4.761
363.7740,689.183,-4.761
364.6730,689.089,-4.755
365.6300,689.015,-4.756
366.5940,688.928,-4.755
367.5200,688.822,-4.747
368.4450,688.766,-4.728
369.3590,688.650,-4.746
370.3410,688.568,-4.762
371.2710,688.462,-4.770
372.1990,688.370,-4.768
372.7010,688.324,-4.782
373.2220,688.271,-4.763
374.2420,688.129,-4.740
374.8040,688.077,-4.734
375.3510,687.987,-4.753
375.8700,687.916,-4.721
376.4380,687.861,-4.732
376.9660,687.780,-4.730
377.5040,687.717,-4.725
378.0220,687.647,-4.728
378.9860,687.471,-4.752
379.5740,687.393,-4.720
380.1160,687.298,-4.726
380.6610,687.224,-4.719
381.1970,687.124,-4.731
381.7200,687.056,-4.709
382.2330,686.988,-4.715
383.2080,686.794,-4.716
383.7330,686.713,-4.720
384.3340,686.642,-4.723
384.8990,686.551,-4.717
385.4100,686.460,-4.722
385.9230,686.382,-4.727
386.4450,686.301,-4.696
386.9670,686.233,-4.717
387.5020,686.147,-4.713
388.0080,686.051,-4.714
388.5250,685.946,-4.727
389.0750,685.883,-4.717
389.6400,685.810,-4.714
390.1580,685.724,-4.724
390.6680,685.636,-4.717
391.1960,685.571,-4.709
391.7380,685.492,-4.715
392.2810,685.419,-4.722
392.7990,685.350,-4.716
393.3250,685.274,-4.719
393.8890,685.225,-4.730
394.5560,685.194,-4.720
395.1810,685.142,-4.737
395.7790,685.100,-4.734
396.3690,685.045,-4.746
396.9810,685.013,-4.739
397.6260,684.989,-4.713
398.2430,684.938,-4.753
398.8500,684.917,-4.745
399.5060,684.903,-4.744
400.1560,684.880,-4.747
400.7480,684.821,-4.761
401.3470,684.789,-4.747
402.0070,684.789,-4.742
402.6190,684.762,-4.743
403.1700,684.730,-4.765
403.7730,684.691,-4.758
404.4420,684.692,-4.761
405.1030,684.673,-4.764
405.7110,684.662,-4.762
406.3250,684.657,-4.778
406.9410,684.635,-4.773
407.5510,684.632,-4.767
408.1580,684.645,-4.770
408.7810,684.645,-4.790
409.4030,684.628,-4.777
409.9930,684.626,-4.781
410.6220,684.665,-4.783
411.2550,684.687,-4.768
411.8500,684.685,-4.787
412.4560,684.699,-4.764
413.0870,684.735,-4.783
413.7400,684.748,-4.794
414.3710,684.777,-4.784
415.0070,684.796,-4.811
415.6360,684.828,-4.791
416.2290,684.843,-4.789
416.8410,684.889,-4.803
417.4300,684.916,-4.786
418.0260,684.950,-4.801
418.6630,685.004,-4.818
419.2770,685.032,-4.848
419.9020,685.046,-4.838
420.5510,685.098,-4.843
421.2070,685.153,-4.839
421.8340,685.187,-4.843
422.4360,685.210,-4.832
422.9910,685.239,-4.847
423.5520,685.300,-4.850
424.1680,685.333,-4.839
424.8050,685.339,-4.871
425.4590,685.387,-4.857
426.0860,685.439,-4.856
426.7260,685.479,-4.860
427.3670,685.521,-4.866
427.9730,685.548,-4.863
428.5680,685.570,-4.864
429.1780,685.660,-4.867
429.7290,685.691,-4.877
430.2640,685.709,-4.864
430.9330,685.770,-4.907
431.6080,685.819,-4.897
432.2230,685.827,-4.900
432.8310,685.869,-4.891
433.4450,685.899,-4.892
434.0690,685.945,-4.921
434.7190,686.005,-4.906
435.3160,686.042,-4.914
435.9020,686.090,-4.900
436.4450,686.107,-4.912
437.0940,686.146,-4.934
437.7500,686.200,-4.934
438.3790,686.209,-4.955
438.9750,686.237,-4.951
439.6190,686.291,-4.956
440.2540,686.350,-4.960
440.8410,686.364,-4.952
441.3760,686.389,-4.954
441.9640,686.444,-4.966
442.6440,686.451,-4.983
443.2990,686.484,-4.999
443.9430,686.526,-4.975
444.5500,686.541,-4.973
445.1880,686.578,-4.985
445.7880,686.598,-4.985
446.3680,686.610,-5.010
446.9430,686.667,-5.001
447.5350,686.679,-5.026
448.1760,686.703,-5.024
448.8270,686.730,-5.015
449.4630,686.757,-5.045
450.1070,686.793,-4.993
450.7300,686.805,-5.035
451.3400,686.831,-5.045
451.9290,686.859,-5.028
452.4780,686.885,-5.036
453.0530,686.900,-5.050
453.7130,686.927,-5.075
454.3680,686.941,-5.084
454.9950,686.939,-5.070
455.6470,686.971,-5.079
456.2720,686.991,-5.087
456.8760,687.003,-5.087
457.4680,687.029,-5.098
458.0350,687.062,-5.102
458.6130,687.083,-5.126
459.2530,687.057,-5.101
459.8900,687.064,-5.105
460.5210,687.066,-5.124
461.1530,687.091,-5.139
461.7910,687.100,-5.129
462.4040,687.114,-5.131
463.0110,687.117,-5.132
463.6080,687.130,-5.156
464.2140,687.120,-5.146
464.8320,687.106,-5.176
465.4750,687.105,-5.150
466.0950,687.118,-5.178
466.7110,687.129,-5.189
467.3500,687.145,-5.170
468.0090,687.164,-5.201
468.6140,687.137,-5.204
469.2080,687.142,-5.213
469.8650,687.137,-5.215
470.5110,687.142,-5.217
471.0970,687.107,-5.242
471.6590,687.084,-5.236
472.2460,687.065,-5.243
472.8830,687.033,-5.245
473.5500,687.054,-5.257
474.1890,687.039,-5.272
474.8080,687.023,-5.277
475.4180,687.020,-5.269
476.0740,687.028,-5.270
476.6920,687.023,-5.279
477.3000,686.997,-5.293
477.9210,686.990,-5.295
478.5300,686.982,-5.299
479.1560,686.968,-5.304
479.7800,686.970,-5.306
480.4030,686.971,-5.317
481.0290,686.971,-5.339
481.6700,686.965,-5.332
482.2910,686.956,-5.332
482.8910,686.943,-5.356
483.5180,686.940,-5.368
484.1510,686.955,-5.365
484.7470,686.909,-5.343
485.3650,686.913,-5.358
485.9970,686.916,-5.359
486.6350,686.896,-5.364
487.2780,686.897,-5.361
487.9010,686.899,-5.379
488.4910,686.893,-5.405
489.0910,686.907,-5.391
489.7080,686.895,-5.404
490.3120,686.890,-5.405
490.9520,686.877,-5.423
491.6130,686.878,-5.430
492.2320,686.856,-5.432
492.8310,686.853,-5.433
493.4300,686.872,-5.439
494.0020,686.858,-5.455
494.6250,686.847,-5.436
495.2590,686.850,-5.471
495.9150,686.851,-5.473
496.5400,686.841,-5.461
497.1690,686.844,-5.474
497.7890,686.844,-5.502
498.4020,686.830,-5.505
499.0310,686.835,-5.493
499.6070,686.821,-5.488
500.1680,686.793,-5.483
500.7850,686.789,-5.507
501.4490,686.800,-5.515
502.0880,686.801,-5.527
502.7050,686.799,-5.535
503.3250,686.813,-5.553
503.9410,686.804,-5.546
504.5570,686.804,-5.554
505.1990,686.819,-5.561
505.8050,686.816,-5.571
506.4060,686.793,-5.583
507.0350,686.791,-5.581
507.6740,686.817,-5.601
508.3020,686.801,-5.592
508.9140,686.803,-5.618
509.5410,686.799,-5.623
510.1550,686.807,-5.595
510.7940,686.806,-5.599
511.4020,686.806,-5.619
512.0120,686.798,-5.609
512.6510,686.805,-5.622
513.2970,686.811,-5.616
513.9130,686.801,-5.623
514.5220,686.785,-5.636
515.1390,686.801,-5.656
515.7520,686.800,-5.662
516.3590,686.803,-5.670
516.9910,686.811,-5.680
517.6410,686.798,-5.688
518.2840,686.812,-5.698
518.9040,686.811,-5.686
519.5330,686.814,-5.683
520.1460,686.815,-5.721
520.7170,686.814,-5.702
521.2670,686.815,-5.710
521.8540,686.803,-5.712
522.5270,686.820,-5.730
523.1800,686.825,-5.714
523.8160,686.830,-5.750
524.4400,686.828,-5.747
525.0520,686.821,-5.749
525.6690,686.816,-5.757
526.2830,686.831,-5.768
526.8830,686.821,-5.792
527.4720,686.784,-5.775
528.0940,686.755,-5.775
528.7550,686.742,-5.800
529.3980,686.737,-5.810
530.0140,686.710,-5.775
530.6110,686.685,-5.796
531.2130,686.666,-5.811
531.8370,686.664,-5.802
532.4570,686.637,-5.822
533.0990,686.614,-5.807
533.7110,686.572,-5.838
534.3320,686.542,-5.840
534.9850,686.542,-5.866
535.6020,686.521,-5.851
536.2030,686.491,-5.890
536.8390,686.470,-5.892
537.4610,686.467,-5.872
538.0640,686.441,-5.889
538.6730,686.412,-5.900
539.3240,686.399,-5.889
539.9410,686.369,-5.912
540.5660,686.355,-5.918
541.1940,686.343,-5.911
541.8420,686.323,-5.904
542.4530,686.305,-5.934
543.0540,686.279,-5.919
543.6670,686.281,-5.936
544.2990,686.260,-5.950
544.9240,686.237,-5.933
545.5490,686.201,-5.963
546.1940,686.193,-5.976
546.8420,686.192,-5.993
547.4530,686.181,-5.993
548.0430,686.138,-5.992
548.6410,686.125,-5.985
549.2390,686.128,-5.994
549.8780,686.112,-6.015
550.5160,686.089,-5.999
551.1510,686.073,-6.025
551.7830,686.070,-6.031
552.4080,686.089,-6.030
552.9990,686.042,-6.041
553.5990,686.045,-6.069
554.2130,686.028,-6.050
554.8510,686.001,-6.048
555.4690,685.986,-6.070
556.1220,686.011,-6.067
556.7490,685.973,-6.061
557.3640,685.967,-6.076
557.9830,685.960,-6.079
558.6010,685.953,-6.108
559.2170,685.930,-6.098
559.8270,685.932,-6.123
560.4600,685.925,-6.136
561.0930,685.907,-6.135
561.6950,685.886,-6.129
562.2950,685.869,-6.122
562.9250,685.877,-6.139
563.5650,685.862,-6.133
564.1890,685.843,-6.137
564.8080,685.839,-6.167
565.4270,685.827,-6.167
566.0640,685.845,-6.162
566.6830,685.849,-6.184
567.2920,685.842,-6.187
567.8920,685.836,-6.182
568.5150,685.843,-6.198
569.1730,685.858,-6.209
569.7950,685.851,-6.218
570.3950,685.862,-6.214
571.0120,685.865,-6.230
571.6510,685.905,-6.230
572.2790,685.916,-6.243
572.8870,685.933,-6.241
573.4770,685.941,-6.256
574.1130,685.960,-6.263
574.7710,686.036,-6.272
575.3780,686.048,-6.263
575.9720,686.037,-6.273
576.6020,686.094,-6.277
577.2500,686.137,-6.283
577.8600,686.167,-6.300
578.4690,686.216,-6.290
579.0910,686.243,-6.283
579.7090,686.300,-6.325
580.3070,686.359,-6.320
580.9120,686.399,-6.351
581.5600,686.454,-6.337
582.1920,686.508,-6.341
582.7870,686.564,-6.352
583.3940,686.610,-6.366
584.0450,686.680,-6.365
584.6690,686.756,-6.357
585.2550,686.815,-6.366
585.8430,686.881,-6.360
586.4430,686.917,-6.380
587.0820,687.006,-6.376
587.7160,687.106,-6.403
588.3170,687.175,-6.420
588.9390,687.259,-6.422
589.5560,687.330,-6.408
590.1630,687.407,-6.421
590.7830,687.487,-6.422
591.3830,687.572,-6.440
591.9780,687.658,-6.433
592.5850,687.748,-6.450
593.2210,687.865,-6.445
593.8150,687.933,-6.445
594.3990,688.011,-6.463
595.0430,688.109,-6.467
595.6870,688.204,-6.466
596.2880,688.264,-6.469
596.8800,688.336,-6.492
597.5020,688.413,-6.485
598.1330,688.500,-6.518
598.7360,688.546,-6.509
599.3360,688.634,-6.527
599.9510,688.693,-6.531
600.5660,688.779,-6.519
601.1880,688.840,-6.534
601.8380,688.894,-6.549
602.4540,688.981,-6.567
603.0410,689.024,-6.549
603.6360,689.075,-6.567
604.2740,689.135,-6.559
604.9210,689.210,-6.570
605.5200,689.250,-6.572
606.1550,689.308,-6.569
606.7830,689.352,-6.585
607.3910,689.397,-6.589
608.0040,689.454,-6.587
608.5760,689.495,-6.603
609.1780,689.544,-6.609
609.7990,689.588,-6.617
610.4240,689.626,-6.631
611.0760,689.699,-6.648
611.6940,689.705,-6.632
612.2830,689.736,-6.640
612.8880,689.771,-6.654
613.5080,689.812,-6.646
614.1400,689.859,-6.650
614.7880,689.865,-6.658
615.3850,689.891,-6.672
615.9790,689.904,-6.656
69.3180,709.694,1.680
69.6230,709.695,1.648
69.9680,709.699,1.614
70.4680,709.694,1.547
71.0280,709.675,1.493
71.5970,709.668,1.433
72.1390,709.642,1.380
72.6810,709.640,1.333
73.2200,709.630,1.273
73.7560,709.622,1.208
74.3000,709.604,1.170
74.8360,709.565,1.114
75.3890,709.543,1.046
75.9330,709.530,1.001
76.4820,709.495,0.973
77.0450,709.462,0.907
77.5930,709.424,0.844
79.4360,709.388,0.856
79.9630,709.351,0.787
80.4900,709.291,0.738
81.0450,709.237,0.676
81.5940,709.189,0.630
82.1830,709.125,0.571
82.7330,709.041,0.512
83.2320,708.980,0.473
83.8370,708.902,0.402
84.3640,708.815,0.349
84.9420,708.721,0.297
85.5420,708.612,0.245
86.0170,708.492,0.223
86.5890,708.373,0.156
87.1790,708.273,0.089
87.7330,708.180,0.025
88.2980,708.091,-0.032
89.3400,707.906,-0.112
89.8900,707.796,-0.169
90.3990,707.697,-0.206
91.0200,707.608,-0.282
92.0000,707.419,-0.353
92.5370,707.315,-0.394
93.0510,707.234,-0.439
94.0940,707.068,-0.529
94.7490,706.997,-0.587
95.3250,706.886,-0.643
95.8480,706.772,-0.641
96.7140,706.654,-0.781
97.4150,706.572,-0.861
98.1540,706.579,-0.949
98.8210,706.632,-1.040
99.4370,706.575,-1.132
100.2150,706.464,-1.224
100.7820,706.033,-1.287
101.2960,706.067,-1.172
101.8480,706.024,-1.193
102.3650,705.975,-1.208
103.0820,705.886,-1.164
103.6300,705.884,-1.173
104.1790,705.862,-1.210
104.7470,705.867,-1.199
105.2890,705.869,-1.262
105.7980,705.872,-1.294
106.6620,705.821,-1.356
107.5020,705.758,-1.364
108.3100,705.800,-1.374
109.1530,705.893,-1.393
109.8730,705.938,-1.391
110.6450,706.036,-1.392
111.4630,706.141,-1.453
112.7130,706.225,-1.488
113.8160,706.332,-1.558
114.4190,706.383,-1.586
115.2260,706.480,-1.626
116.0980,706.532,-1.657
116.8450,706.589,-1.673
117.6200,706.648,-1.704
118.3900,706.679,-1.737
118.9460,706.763,-1.760
119.7570,706.828,-1.800
120.5120,706.935,-1.856
121.2350,707.047,-1.882
121.8780,707.184,-1.932
122.5120,707.271,-1.887
123.3210,707.348,-1.944
124.0360,707.515,-1.978
124.7500,707.734,-1.993
125.4910,707.895,-2.043
126.4130,708.063,-2.145
127.3300,708.319,-2.271
128.0200,708.275,-2.302
128.5370,708.395,-2.350
129.3000,708.460,-2.392
130.3000,708.514,-2.532
131.1990,708.285,-2.568
131.7520,708.875,-2.565
132.4780,709.082,-2.608
133.2900,709.285,-2.681
133.9060,709.366,-2.665
134.6430,709.394,-2.738
135.2700,709.299,-2.749
136.1050,709.045,-2.859
136.6520,708.891,-2.971
137.3630,708.599,-3.011
137.9110,708.652,-3.005
138.4270,708.722,-3.055
139.1230,708.793,-3.072
139.7580,708.903,-3.097
140.4430,708.889,-3.084
141.1040,709.098,-2.996
141.7990,709.156,-2.846
142.3570,708.779,-2.936
143.1770,708.512,-3.026
143.7000,708.496,-3.085
144.4740,708.396,-3.066
144.9950,708.202,-3.049
145.8970,708.332,-2.959
146.6120,708.632,-2.938
147.3510,708.612,-2.939
148.0600,708.479,-2.881
148.8550,708.551,-2.932
149.5360,708.448,-2.834
150.2570,708.380,-2.852
150.9720,708.417,-2.846
151.8380,708.795,-2.913
152.4870,708.521,-2.894
153.2130,708.128,-2.907
153.8240,708.140,-2.812
154.5310,708.206,-2.793
155.2640,708.219,-2.704
155.7810,708.289,-2.753
156.3020,708.349,-2.763
157.2390,708.486,-2.754
158.0020,708.692,-2.818
158.6620,708.864,-2.878
159.2410,708.602,-2.831
160.1500,708.465,-2.743
161.0480,708.363,-2.708
161.8840,708.263,-2.686
162.6860,708.169,-2.787
163.6670,707.927,-2.882
164.1710,707.747,-2.991
165.5670,707.652,-3.069
166.8160,708.236,-3.149
167.7980,708.462,-3.217
168.5120,708.595,-3.285
169.0230,708.720,-3.306
169.6930,708.863,-3.358
170.3440,708.984,-3.447
170.8660,709.089,-3.497
171.6130,709.048,-3.513
172.3720,709.020,-3.572
173.0660,708.911,-3.620
173.7450,708.692,-3.668
174.5340,708.345,-3.735
175.2950,707.948,-3.816
175.9180,707.749,-3.734
176.5120,707.733,-3.660
177.2110,707.678,-3.657
177.8230,707.565,-3.641
178.3760,707.517,-3.596
178.9460,707.507,-3.572
179.5540,707.557,-3.591
180.3030,707.758,-3.647
181.0150,707.683,-3.661
181.8860,707.789,-3.703
182.6560,707.780,-3.737
183.5390,707.733,-3.734
184.2910,707.586,-3.744
185.1090,707.476,-3.743
185.8850,707.396,-3.685
186.6210,707.208,-3.653
187.5290,707.459,-3.785
188.2150,707.350,-3.741
188.8970,707.162,-3.660
189.6410,707.045,-3.639
190.3460,706.956,-3.610
191.1740,707.146,-3.664
191.8690,707.070,-3.652
192.7080,707.303,-3.721
193.4950,707.358,-3.722
194.3060,707.460,-3.734
194.8620,707.288,-3.731
195.5180,707.126,-3.637
196.3120,707.311,-3.677
196.9550,707.142,-3.626
197.6660,707.289,-3.663
198.2540,707.359,-3.623
198.8310,707.278,-3.529
199.3850,707.174,-3.427
200.0510,707.021,-3.381
201.2390,706.479,-3.459
201.5650,706.417,-3.367
202.2980,706.355,-3.340
203.5010,706.039,-3.409
204.0630,705.859,-3.452
205.1720,705.819,-3.295
206.4700,705.446,-3.332
207.1430,705.611,-3.267
207.7730,705.666,-3.220
208.4150,705.629,-3.177
209.0770,705.569,-3.184
209.7500,705.409,-3.195
210.3820,705.296,-3.186
211.0620,705.300,-3.206
211.6550,705.349,-3.153
212.9420,705.330,-3.058
213.5420,705.353,-3.052
214.8260,705.408,-2.978
215.4550,705.435,-2.984
216.0330,705.448,-2.925
216.6920,705.463,-2.891
217.3220,705.476,-2.921
218.6600,705.491,-2.887
219.9460,705.521,-2.875
220.6530,705.526,-2.848
221.3270,705.545,-2.862
221.9460,705.551,-2.860
222.5810,705.557,-2.853
223.2340,705.581,-2.834
223.8600,705.590,-2.805
224.5110,705.589,-2.840
225.1450,705.608,-2.813
225.8470,705.643,-2.756
226.4570,705.656,-2.754
227.1120,705.643,-2.750
227.7210,705.658,-2.744
228.3870,705.740,-2.719
229.0300,705.738,-2.679
229.6730,705.790,-2.688
230.3210,705.822,-2.700
230.9300,705.848,-2.684
231.5850,705.888,-2.672
232.1990,705.905,-2.672
232.8640,705.952,-2.649
233.5590,705.983,-2.621
234.2120,706.028,-2.668
234.8590,706.034,-2.642
235.5060,706.054,-2.659
236.1640,706.048,-2.651
236.7780,706.032,-2.642
237.4840,706.047,-2.639
238.1990,706.076,-2.654
238.8490,706.093,-2.646
239.4880,706.091,-2.654
240.1400,706.087,-2.654
240.8150,706.117,-2.670
241.4940,706.129,-2.683
242.1520,706.126,-2.716
242.8200,706.137,-2.701
243.4820,706.148,-2.718
244.1380,706.180,-2.740
244.7830,706.165,-2.737
245.4250,706.159,-2.730
246.0840,706.174,-2.792
246.7240,706.196,-2.815
247.3920,706.213,-2.824
248.0570,706.223,-2.853
248.6630,706.252,-2.877
249.2900,706.221,-2.872
250.0030,706.266,-2.897
250.7050,706.274,-2.914
251.3190,706.282,-2.924
251.9410,706.280,-2.952
252.5700,706.282,-2.949
253.2060,706.303,-2.960
253.8120,706.303,-3.012
254.4130,706.310,-3.023
255.0290,706.331,-3.034
255.6510,706.336,-3.104
256.2620,706.360,-3.070
256.9060,706.371,-3.103
257.5370,706.424,-3.130
258.1710,706.428,-3.132
258.8300,706.443,-3.166
259.4940,706.461,-3.189
260.1490,706.509,-3.204
260.7760,706.517,-3.221
