x,y,z
353.97,963.19,-4.66
356.42,963.22,-4.66
358.83,963.22,-4.65
361.23,963.26,-4.63
363.56,963.26,-4.61
365.86,963.14,-4.61
368.07,963.12,-4.60
370.36,962.99,-4.61
372.52,962.88,-4.61
374.69,962.85,-4.62
376.94,962.66,-4.61
379.19,962.58,-4.60
381.58,962.40,-4.59
383.89,962.26,-4.59
386.17,962.14,-4.59
388.49,961.96,-4.59
390.74,961.88,-4.58
393.10,961.75,-4.59
395.47,961.60,-4.59
397.76,961.54,-4.60
400.10,961.38,-4.60
402.45,961.22,-4.62
404.77,961.16,-4.64
407.16,960.99,-4.65
409.45,960.87,-4.69
411.66,960.90,-4.71
414.00,960.84,-4.72
416.25,960.78,-4.72
418.65,960.72,-4.73
421.04,960.57,-4.73
423.34,960.47,-4.71
425.52,960.42,-4.69
427.73,960.39,-4.70
429.88,960.35,-4.75
432.12,960.42,-4.79
434.50,960.40,-4.83
436.92,960.42,-4.84
439.42,960.46,-4.85
441.86,960.42,-4.88
444.24,960.47,-4.94
446.60,960.47,-5.00
448.91,960.47,-5.06
451.33,960.53,-5.09
453.67,960.49,-5.08
456.08,960.64,-5.10
458.40,960.69,-5.20
460.66,960.79,-5.34
462.96,960.90,-5.38
465.32,961.01,-5.29
467.70,961.15,-5.20
470.10,961.25,-5.23
472.44,961.38,-5.33
474.63,961.60,-5.41
476.89,961.83,-5.44
479.27,962.00,-5.36
481.66,962.20,-5.29
484.15,962.32,-5.22
486.49,962.55,-5.25
488.79,962.79,-5.30
491.11,962.98,-5.36
493.37,963.17,-5.41
495.67,963.32,-5.43
497.95,963.43,-5.46
500.19,963.50,-5.49
502.46,963.63,-5.52
504.70,963.73,-5.56
507.08,963.86,-5.59
509.41,963.80,-5.62
511.82,963.70,-5.65
514.19,963.64,-5.67
516.40,963.37,-5.69
518.63,963.26,-5.71
520.88,963.09,-5.74
523.26,962.67,-5.77
525.62,962.40,-5.79
527.93,962.01,-5.81
530.10,961.64,-5.83
532.12,961.32,-5.86
534.17,960.84,-5.88
536.34,960.28,-5.92
538.70,959.88,-5.95
540.99,959.32,-5.97
543.29,959.00,-5.99
545.47,958.67,-6.01
547.56,958.32,-6.04
549.78,958.11,-6.08
552.01,957.91,-6.10
554.34,957.71,-6.13
556.58,957.66,-6.16
558.86,957.51,-6.19
561.13,957.52,-6.21
563.49,957.53,-6.23
565.87,957.37,-6.26
568.23,957.43,-6.30
570.53,957.35,-6.32
572.71,957.29,-6.34
574.96,957.31,-6.35
577.26,957.20,-6.38
579.75,957.24,-6.40
582.20,957.33,-6.43
584.62,957.48,-6.45
586.97,957.69,-6.50
589.15,957.92,-6.53
591.38,958.20,-6.54
593.70,958.52,-6.55
596.03,958.91,-6.57
598.46,959.22,-6.60
600.73,959.69,-6.63
603.09,960.01,-6.65
605.37,960.36,-6.67
607.67,960.84,-6.69
610.01,961.09,-6.72
612.39,961.38,-6.74
614.72,961.66,-6.77
617.02,961.81,-6.79
619.29,962.00,-6.81
621.55,962.14,-6.83
623.79,962.26,-6.84
626.14,962.37,-6.87
628.50,962.38,-6.89
630.83,962.40,-6.92
633.12,962.37,-6.94
635.34,962.28,-6.97
637.57,962.22,-6.99
639.77,962.07,-7.01
642.03,961.86,-7.02
644.21,961.74,-7.04
646.40,961.62,-7.09
648.57,961.40,-7.11
650.83,961.23,-7.13
653.14,960.98,-7.13
655.44,960.72,-7.14
657.69,960.60,-7.16
659.97,960.42,-7.17
662.18,960.19,-7.19
664.41,960.18,-7.20
666.66,960.07,-7.22
668.83,960.05,-7.23
671.15,960.11,-7.26
673.47,960.10,-7.28
675.87,960.19,-7.31
678.25,960.34,-7.33
680.59,960.41,-7.35
682.89,960.51,-7.37
685.18,960.71,-7.38
687.53,960.76,-7.40
689.87,960.89,-7.40
692.14,961.08,-7.42
694.46,961.22,-7.43
696.70,961.36,-7.45
699.02,961.37,-7.46
701.37,961.35,-7.48
703.65,961.29,-7.49
705.94,961.15,-7.51
708.17,961.06,-7.51
710.40,960.94,-7.54
712.56,960.80,-7.56
714.73,960.66,-7.58
717.04,960.45,-7.59
719.27,960.33,-7.59
721.64,960.11,-7.61
723.83,959.95,-7.63
725.99,959.86,-7.64
728.17,959.61,-7.66
730.31,959.45,-7.67
732.62,959.36,-7.68
734.91,959.10,-7.69
737.21,958.98,-7.71
739.49,958.73,-7.73
741.50,958.21,-7.74
743.43,957.65,-7.75
745.10,956.86,-7.75
62.10,1006.77,2.68
62.40,1004.48,2.66
62.79,1003.18,2.60
63.61,1001.47,2.51
64.97,999.56,2.36
66.71,997.91,2.24
68.59,996.79,2.17
70.84,995.96,2.00
73.49,995.46,1.71
75.97,995.61,1.53
78.10,996.16,1.36
79.89,996.95,1.24
81.43,997.72,1.14
82.91,998.42,1.01
84.47,999.01,0.88
85.98,999.59,0.80
87.38,1000.13,0.79
88.76,1000.65,0.72
90.30,1001.24,0.56
91.85,1001.76,0.38
93.38,1002.23,0.16
95.05,1002.80,-0.03
96.90,1003.45,-0.22
98.96,1004.17,-0.40
101.20,1005.00,-0.59
103.32,1005.75,-0.76
105.19,1006.35,-0.94
107.27,1006.95,-1.19
109.59,1007.70,-1.36
112.07,1008.33,-1.51
114.40,1009.42,-1.60
116.52,1010.54,-1.78
119.07,1011.62,-1.89
121.33,1012.54,-1.98
123.68,1013.01,-1.98
125.65,1013.83,-2.03
127.56,1014.23,-2.06
129.27,1014.53,-2.12
130.89,1015.34,-2.16
132.63,1015.54,-2.21
134.54,1015.69,-2.27
136.76,1015.92,-2.32
139.09,1015.66,-2.36
141.51,1015.44,-2.43
143.69,1015.20,-2.49
145.96,1014.83,-2.56
148.26,1014.53,-2.64
150.51,1013.99,-2.75
153.05,1013.52,-2.89
155.53,1012.98,-3.07
157.94,1012.26,-3.21
160.30,1011.46,-3.33
162.83,1010.79,-3.41
165.26,1010.31,-3.46
168.00,1010.05,-3.47
170.59,1009.80,-3.43
172.95,1009.45,-3.39
175.44,1009.18,-3.32
177.79,1008.79,-3.25
179.97,1008.36,-3.16
182.38,1007.90,-3.10
184.49,1007.60,-3.02
186.77,1007.16,-2.87
189.04,1007.00,-2.69
191.41,1007.00,-2.49
193.84,1006.99,-2.31
196.29,1007.15,-2.15
198.66,1007.29,-2.03
201.04,1007.39,-1.96
203.15,1007.67,-1.93
205.42,1007.80,-1.92
207.57,1008.00,-1.92
209.76,1008.13,-1.94
211.94,1008.16,-1.96
214.16,1008.22,-1.99
216.25,1008.33,-2.02
218.37,1008.33,-2.09
220.29,1008.30,-2.15
222.31,1008.35,-2.22
224.28,1008.20,-2.30
226.36,1008.15,-2.41
228.44,1008.15,-2.49
230.55,1008.05,-2.55
232.64,1008.13,-2.61
234.73,1008.39,-2.71
236.81,1008.54,-2.81
238.70,1008.75,-2.89
240.82,1008.87,-2.94
242.91,1008.88,-2.99
245.26,1008.80,-3.09
247.73,1008.70,-3.18
250.18,1008.63,-3.26
252.49,1008.61,-3.35
254.59,1008.67,-3.42
256.82,1008.79,-3.48
258.99,1008.81,-3.52
261.47,1008.89,-3.59
263.91,1008.79,-3.67
266.37,1008.72,-3.75
268.67,1008.69,-3.81
270.81,1008.59,-3.87
273.11,1008.37,-3.92
275.31,1008.11,-3.98
277.58,1007.85,-4.04
279.92,1007.59,-4.10
282.18,1007.45,-4.16
284.51,1007.20,-4.22
286.86,1007.10,-4.27
289.14,1006.96,-4.30
291.49,1006.82,-4.34
293.76,1006.70,-4.38
296.22,1006.59,-4.43
298.67,1006.48,-4.47
301.05,1006.43,-4.49
303.54,1006.33,-4.50
305.80,1006.25,-4.52
308.23,1006.22,-4.53
310.55,1006.05,-4.54
312.74,1006.05,-4.56
315.00,1006.09,-4.58
317.22,1006.07,-4.59
319.59,1006.19,-4.57
322.13,1006.19,-4.57
324.59,1006.24,-4.58
326.85,1006.52,-4.60
329.08,1006.74,-4.61
331.36,1007.00,-4.61
333.68,1007.27,-4.59
336.28,1007.35,-4.57
338.82,1007.51,-4.57
341.30,1007.54,-4.56
343.66,1007.44,-4.55
345.94,1007.43,-4.58
348.20,1007.32,-4.58
350.50,1007.29,-4.57
352.79,1007.36,-4.52
355.17,1007.34,-4.51
357.39,1007.43,-4.50
359.62,1007.57,-4.51
361.92,1007.65,-4.50
364.28,1007.72,-4.49
366.66,1007.82,-4.47
369.00,1007.97,-4.48
371.24,1008.11,-4.49
373.55,1008.26,-4.49
375.85,1008.39,-4.48
378.25,1008.43,-4.48
380.68,1008.47,-4.50
382.98,1008.52,-4.51
385.44,1008.55,-4.52
387.86,1008.54,-4.50
390.35,1008.50,-4.49
392.76,1008.51,-4.49
395.16,1008.46,-4.52
397.50,1008.38,-4.54
399.83,1008.29,-4.54
402.20,1008.19,-4.55
404.51,1008.06,-4.56
406.74,1007.98,-4.58
408.99,1007.80,-4.59
411.21,1007.66,-4.62
413.56,1007.52,-4.64
415.88,1007.29,-4.65
418.17,1007.16,-4.65
420.54,1007.02,-4.64
422.67,1006.77,-4.67
424.96,1006.65,-4.71
427.26,1006.39,-4.76
429.55,1006.19,-4.79
431.96,1006.08,-4.81
434.38,1005.84,-4.84
436.75,1005.83,-4.86
439.19,1005.77,-4.87
441.54,1005.60,-4.87
443.91,1005.64,-4.85
446.33,1005.61,-4.85
448.76,1005.53,-4.87
451.15,1005.51,-4.89
453.51,1005.45,-4.92
455.81,1005.27,-5.04
458.09,1005.20,-5.18
460.40,1005.05,-5.21
462.83,1004.82,-5.13
465.17,1004.69,-5.06
467.47,1004.50,-5.14
469.78,1004.29,-5.26
472.02,1004.26,-5.30
474.40,1004.10,-5.28
476.82,1003.95,-5.27
479.23,1003.92,-5.30
481.65,1003.89,-5.32
483.92,1003.98,-5.34
486.25,1004.14,-5.35
488.54,1004.24,-5.38
490.90,1004.41,-5.39
493.43,1004.54,-5.43
495.89,1004.72,-5.45
498.30,1004.93,-5.49
500.72,1005.16,-5.51
502.97,1005.48,-5.54
505.27,1005.78,-5.57
507.68,1006.08,-5.60
510.06,1006.39,-5.62
512.53,1006.73,-5.65
515.05,1006.96,-5.69
517.46,1007.22,-5.72
519.81,1007.55,-5.74
522.06,1007.75,-5.77
524.39,1008.00,-5.79
526.75,1008.21,-5.81
529.32,1008.24,-5.84
531.79,1008.40,-5.87
534.14,1008.59,-5.90
536.39,1008.60,-5.93
538.48,1008.78,-5.96
540.82,1008.77,-5.98
543.19,1008.68,-6.00
545.66,1008.69,-6.02
548.16,1008.63,-6.05
550.46,1008.62,-6.08
552.81,1008.59,-6.10
555.13,1008.42,-6.12
557.39,1008.26,-6.15
559.81,1008.07,-6.18
562.10,1007.77,-6.21
564.49,1007.56,-6.24
566.85,1007.33,-6.26
569.18,1007.10,-6.29
571.50,1006.97,-6.31
573.79,1006.72,-6.35
576.10,1006.50,-6.38
578.36,1006.31,-6.41
580.55,1006.03,-6.43
582.87,1005.82,-6.45
585.11,1005.68,-6.47
587.50,1005.51,-6.50
589.91,1005.39,-6.52
592.25,1005.35,-6.56
594.61,1005.19,-6.58
596.83,1005.15,-6.61
599.13,1005.13,-6.63
601.44,1005.07,-6.66
603.86,1005.01,-6.68
606.33,1004.91,-6.70
608.68,1004.85,-6.74
611.00,1004.79,-6.76
613.22,1004.74,-6.78
615.55,1004.67,-6.78
617.97,1004.70,-6.82
620.38,1004.80,-6.84
622.82,1004.98,-6.87
625.18,1005.13,-6.88
627.55,1005.44,-6.90
630.00,1005.73,-6.92
632.44,1005.90,-6.95
634.84,1006.26,-6.97
637.15,1006.45,-7.00
639.46,1006.73,-7.02
641.69,1007.00,-7.05
644.06,1007.22,-7.05
646.55,1007.47,-7.08
649.02,1007.68,-7.09
651.54,1008.02,-7.10
653.95,1008.29,-7.12
656.25,1008.63,-7.16
658.64,1008.93,-7.18
660.92,1009.12,-7.20
663.31,1009.49,-7.19
665.59,1009.66,-7.20
667.96,1009.88,-7.23
670.29,1010.18,-7.24
672.76,1010.25,-7.26
675.15,1010.36,-7.27
677.53,1010.54,-7.30
679.88,1010.54,-7.33
682.07,1010.64,-7.35
684.31,1010.64,-7.36
686.49,1010.51,-7.38
688.73,1010.37,-7.40
691.08,1010.18,-7.42
693.35,1009.93,-7.43
695.68,1009.68,-7.44
697.96,1009.29,-7.45
700.04,1008.84,-7.46
702.04,1008.41,-7.48
704.00,1007.83,-7.49
706.11,1007.26,-7.51
708.35,1006.76,-7.53
710.65,1006.06,-7.54
712.98,1005.45,-7.55
715.09,1004.95,-7.56
717.17,1004.30,-7.59
719.28,1003.74,-7.61
721.24,1003.04,-7.62
723.27,1002.21,-7.63
65.85,1052.52,2.59
66.16,1048.48,2.54
66.84,1046.95,2.49
67.97,1045.06,2.35
69.80,1043.13,2.22
72.22,1041.52,2.04
75.20,1040.36,1.74
78.30,1040.10,1.55
81.27,1040.54,1.27
83.81,1041.47,1.05
86.28,1042.77,0.87
89.28,1044.27,0.67
92.64,1045.45,0.40
95.95,1046.32,0.17
99.06,1046.90,-0.10
102.04,1047.38,-0.35
104.82,1047.71,-0.56
107.48,1047.92,-0.75
109.99,1048.02,-1.00
112.39,1048.19,-1.29
114.49,1048.24,-1.56
116.66,1048.31,-1.79
119.23,1048.37,-2.04
121.89,1048.51,-2.29
124.21,1048.80,-2.50
126.17,1048.92,-2.64
128.01,1048.82,-2.72
129.50,1049.02,-2.78
131.10,1049.15,-2.82
132.83,1049.14,-2.87
134.67,1049.43,-2.96
137.06,1049.64,-3.03
139.46,1049.80,-3.12
142.06,1050.04,-3.19
144.94,1050.06,-3.30
147.47,1050.13,-3.38
150.26,1050.16,-3.45
152.84,1050.25,-3.54
155.66,1050.24,-3.58
158.25,1050.41,-3.60
161.03,1050.51,-3.58
163.30,1050.43,-3.61
165.51,1050.58,-3.62
167.74,1050.68,-3.63
169.57,1050.79,-3.64
171.20,1051.16,-3.69
172.70,1051.27,-3.72
174.26,1051.19,-3.77
175.55,1051.41,-3.77
177.25,1051.34,-3.77
178.52,1051.25,-3.76
179.92,1051.48,-3.74
181.24,1051.47,-3.74
182.52,1051.59,-3.71
184.30,1051.81,-3.69
185.86,1051.75,-3.70
188.07,1051.80,-3.68
189.80,1051.81,-3.66
191.58,1051.78,-3.63
193.45,1051.73,-3.61
195.03,1051.67,-3.58
196.79,1051.57,-3.48
198.58,1051.46,-3.39
200.36,1051.30,-3.30
202.29,1051.26,-3.16
204.09,1051.22,-3.00
206.11,1051.13,-2.79
208.02,1051.16,-2.59
210.13,1051.15,-2.40
212.28,1051.15,-2.26
214.42,1051.19,-2.20
216.30,1051.34,-2.17
218.30,1051.42,-2.19
220.10,1051.58,-2.21
221.87,1051.74,-2.24
223.85,1051.86,-2.29
225.82,1051.96,-2.33
227.69,1052.13,-2.40
229.76,1052.19,-2.44
231.81,1052.17,-2.50
233.93,1052.18,-2.55
236.37,1051.92,-2.63
238.65,1051.70,-2.71
241.03,1051.41,-2.80
243.28,1051.03,-2.88
245.59,1050.72,-2.96
248.06,1050.37,-3.04
250.52,1050.09,-3.12
252.97,1049.85,-3.22
255.40,1049.75,-3.30
257.68,1049.65,-3.38
260.13,1049.52,-3.44
262.54,1049.59,-3.52
265.07,1049.53,-3.60
267.57,1049.50,-3.69
269.92,1049.56,-3.77
272.32,1049.62,-3.83
274.68,1049.70,-3.89
277.14,1049.75,-3.96
279.64,1049.78,-4.02
282.03,1049.98,-4.10
284.49,1050.15,-4.14
286.86,1050.45,-4.19
289.40,1050.85,-4.22
292.04,1051.11,-4.25
294.63,1051.43,-4.28
296.91,1051.87,-4.33
299.22,1052.22,-4.36
301.60,1052.40,-4.38
304.01,1052.64,-4.40
306.71,1052.82,-4.43
309.22,1053.11,-4.45
311.61,1053.48,-4.46
313.89,1053.67,-4.46
316.22,1053.93,-4.46
318.59,1054.13,-4.47
321.06,1054.35,-4.48
323.53,1054.54,-4.49
325.97,1054.83,-4.49
328.46,1055.06,-4.52
330.90,1055.19,-4.53
333.27,1055.42,-4.53
335.64,1055.60,-4.49
338.10,1055.65,-4.47
340.50,1055.81,-4.46
343.09,1055.88,-4.45
345.58,1055.83,-4.45
348.04,1055.88,-4.45
350.56,1055.84,-4.46
352.92,1055.72,-4.46
355.26,1055.66,-4.46
357.66,1055.55,-4.43
360.02,1055.49,-4.43
362.66,1055.39,-4.42
365.16,1055.30,-4.42
367.55,1055.22,-4.42
369.95,1055.04,-4.41
372.27,1054.82,-4.41
374.68,1054.56,-4.39
377.12,1054.29,-4.41
379.58,1053.94,-4.43
382.03,1053.63,-4.43
384.52,1053.32,-4.42
386.98,1053.03,-4.42
389.47,1052.88,-4.43
391.94,1052.62,-4.44
394.47,1052.51,-4.46
397.02,1052.26,-4.49
399.48,1051.98,-4.51
401.89,1051.76,-4.51
404.21,1051.50,-4.51
406.51,1051.17,-4.52
408.82,1051.01,-4.53
411.21,1050.89,-4.55
413.62,1050.78,-4.55
416.09,1050.83,-4.54
418.51,1050.87,-4.54
420.89,1051.03,-4.55
423.30,1051.08,-4.58
425.67,1051.16,-4.61
428.06,1051.33,-4.66
430.49,1051.38,-4.70
432.85,1051.47,-4.73
435.12,1051.70,-4.78
437.53,1051.74,-4.80
439.86,1051.94,-4.85
442.31,1052.07,-4.87
444.83,1052.21,-4.90
447.32,1052.48,-4.92
449.87,1052.61,-4.94
452.36,1052.86,-4.95
454.85,1053.20,-4.96
457.29,1053.47,-4.97
459.64,1053.90,-5.00
462.05,1054.21,-5.03
464.40,1054.45,-5.06
466.89,1054.83,-5.11
469.36,1054.94,-5.18
471.76,1055.29,-5.32
474.17,1055.61,-5.37
476.54,1055.85,-5.40
478.98,1056.21,-5.33
481.43,1056.34,-5.31
483.95,1056.53,-5.34
486.43,1056.62,-5.38
488.92,1056.63,-5.45
491.30,1056.56,-5.47
493.60,1056.44,-5.49
495.83,1056.26,-5.48
498.12,1055.99,-5.48
500.52,1055.70,-5.50
502.94,1055.38,-5.54
505.32,1054.98,-5.58
507.62,1054.67,-5.60
509.93,1054.43,-5.63
512.34,1053.99,-5.65
514.75,1053.62,-5.69
517.14,1053.34,-5.72
519.49,1052.95,-5.74
521.72,1052.75,-5.76
524.03,1052.43,-5.78
526.48,1052.10,-5.83
528.93,1051.90,-5.86
531.41,1051.70,-5.91
533.75,1051.64,-5.93
536.13,1051.67,-5.94
538.52,1051.66,-5.96
541.02,1051.66,-5.98
543.55,1051.70,-6.01
546.06,1051.64,-6.04
548.47,1051.64,-6.08
550.87,1051.76,-6.11
553.31,1051.77,-6.14
555.82,1051.84,-6.16
558.36,1051.87,-6.17
560.98,1051.87,-6.19
563.48,1051.87,-6.21
565.97,1051.91,-6.23
568.42,1051.92,-6.27
570.87,1051.95,-6.30
573.37,1051.95,-6.34
575.77,1051.94,-6.37
578.26,1052.01,-6.40
580.75,1052.01,-6.42
583.25,1052.12,-6.46
585.81,1052.24,-6.50
588.26,1052.31,-6.52
590.76,1052.43,-6.53
593.16,1052.54,-6.57
595.73,1052.53,-6.59
598.31,1052.55,-6.61
600.89,1052.65,-6.63
603.45,1052.65,-6.66
605.88,1052.73,-6.71
608.35,1052.77,-6.74
610.79,1052.72,-6.77
613.31,1052.81,-6.78
615.88,1052.86,-6.80
618.33,1052.93,-6.81
620.83,1053.09,-6.84
623.28,1053.14,-6.86
625.76,1053.28,-6.89
628.33,1053.38,-6.91
630.83,1053.47,-6.94
633.42,1053.61,-6.97
636.01,1053.63,-6.99
638.61,1053.76,-7.02
641.10,1053.87,-7.05
643.59,1053.95,-7.06
646.00,1054.03,-7.08
648.43,1054.03,-7.10
650.89,1054.01,-7.12
653.36,1053.97,-7.13
655.84,1053.98,-7.15
658.34,1053.92,-7.18
660.89,1053.95,-7.20
663.44,1053.90,-7.21
665.93,1053.89,-7.22
668.39,1053.88,-7.24
670.83,1053.89,-7.26
673.39,1053.92,-7.28
675.86,1053.92,-7.30
678.39,1053.99,-7.32
680.86,1053.98,-7.34
683.29,1053.99,-7.36
685.71,1054.03,-7.37
688.18,1053.96,-7.39
690.61,1053.81,-7.41
693.03,1053.51,-7.44
695.31,1053.06,-7.45
697.48,1052.42,-7.47
699.54,1051.69,-7.47
62.12,1082.88,2.93
62.46,1080.94,2.88
62.89,1079.28,2.87
63.31,1078.04,2.82
63.63,1093.29,2.76
64.16,1075.86,2.73
65.03,1096.28,2.63
65.78,1097.57,2.59
66.59,1098.78,2.55
67.48,1099.89,2.50
68.47,1100.97,2.46
69.70,1102.18,2.38
71.38,1103.52,2.18
73.35,1104.77,2.04
75.42,1105.79,1.91
77.69,1106.52,1.64
79.84,1107.02,1.41
81.72,1107.10,1.26
83.66,1106.99,1.11
85.64,1106.68,0.92
87.34,1106.41,0.77
88.92,1106.20,0.57
90.40,1105.95,0.44
91.82,1105.74,0.30
93.26,1105.48,0.14
94.60,1105.14,0.02
95.61,1104.89,-0.07
96.31,1104.71,-0.16
97.19,1104.47,-0.24
97.87,1104.30,-0.33
98.96,1104.14,-0.43
100.52,1103.98,-0.56
102.48,1103.75,-0.71
104.71,1103.62,-0.85
107.10,1103.40,-1.00
109.44,1103.21,-1.17
111.45,1102.96,-1.37
113.42,1102.97,-1.56
115.41,1102.82,-1.74
117.67,1102.84,-1.83
119.41,1102.56,-1.93
121.43,1102.72,-2.02
123.48,1102.65,-2.17
125.34,1102.64,-2.29
127.27,1102.59,-2.36
129.09,1102.49,-2.40
130.93,1102.14,-2.43
132.67,1101.71,-2.46
134.31,1101.16,-2.46
136.13,1100.45,-2.47
138.05,1099.83,-2.48
140.14,1099.10,-2.50
142.44,1098.61,-2.50
144.85,1098.13,-2.53
147.25,1097.75,-2.60
149.76,1097.50,-2.69
152.18,1097.21,-2.79
154.52,1097.00,-2.90
156.82,1096.49,-2.88
163.54,1095.38,-3.06
165.83,1095.08,-2.89
167.90,1094.85,-2.60
169.75,1094.92,-2.22
171.39,1094.97,-1.88
173.09,1094.83,-1.66
174.67,1094.17,-1.55
176.41,1093.74,-1.40
177.91,1093.73,-1.31
179.60,1093.96,-1.24
181.11,1093.13,-1.30
183.05,1092.76,-1.33
185.05,1092.31,-1.39
187.13,1091.91,-1.44
189.22,1091.57,-1.49
191.21,1091.42,-1.54
193.15,1091.38,-1.59
195.09,1091.42,-1.64
197.35,1091.48,-1.72
199.72,1091.58,-1.79
202.13,1091.73,-1.88
204.40,1092.09,-1.95
206.32,1092.56,-2.01
208.11,1093.27,-2.08
210.37,1093.79,-2.14
212.60,1094.46,-2.22
215.21,1095.16,-2.31
217.37,1095.61,-2.37
219.57,1096.32,-2.45
221.73,1096.81,-2.49
223.82,1097.36,-2.56
226.31,1097.75,-2.61
228.55,1098.08,-2.66
231.08,1098.42,-2.72
233.56,1098.59,-2.78
236.17,1098.67,-2.85
238.69,1098.77,-2.93
241.23,1098.98,-3.00
243.53,1099.20,-3.06
245.92,1099.52,-3.11
248.31,1099.64,-3.18
250.75,1099.87,-3.26
253.30,1100.17,-3.32
255.88,1100.22,-3.39
258.44,1100.41,-3.47
261.01,1100.63,-3.53
263.62,1100.54,-3.59
266.08,1100.52,-3.65
268.61,1100.58,-3.70
271.15,1100.46,-3.77
273.82,1100.42,-3.84
276.65,1100.32,-3.89
279.33,1100.11,-3.93
282.13,1099.89,-3.98
284.80,1099.61,-4.04
287.33,1099.31,-4.08
289.93,1099.04,-4.13
292.39,1098.74,-4.16
294.82,1098.54,-4.21
297.35,1098.26,-4.23
299.73,1098.03,-4.25
302.31,1097.77,-4.29
304.86,1097.45,-4.31
307.40,1097.19,-4.35
310.07,1096.92,-4.36
312.70,1096.65,-4.38
315.37,1096.47,-4.40
318.10,1096.25,-4.41
320.68,1096.05,-4.42
323.34,1095.78,-4.44
325.89,1095.58,-4.45
328.34,1095.38,-4.46
330.86,1095.19,-4.46
333.27,1095.00,-4.47
335.79,1094.93,-4.47
338.43,1094.85,-4.46
340.90,1094.92,-4.49
343.41,1095.05,-4.51
345.76,1095.16,-4.51
348.04,1095.47,-4.49
350.46,1095.71,-4.47
352.87,1095.91,-4.45
355.41,1096.15,-4.45
357.96,1096.31,-4.45
360.46,1096.53,-4.47
362.85,1096.73,-4.48
365.22,1096.88,-4.48
367.53,1097.08,-4.46
369.94,1097.19,-4.47
372.28,1097.17,-4.48
374.59,1097.30,-4.49
377.02,1097.35,-4.50
379.34,1097.37,-4.49
381.82,1097.39,-4.50
384.32,1097.33,-4.50
386.61,1097.26,-4.49
388.87,1097.23,-4.48
391.10,1097.21,-4.50
393.23,1097.21,-4.56
395.47,1097.12,-4.62
397.55,1097.05,-4.63
399.51,1096.95,-4.60
401.46,1096.99,-4.53
403.31,1097.02,-4.47
405.30,1096.99,-4.42
407.51,1096.98,-4.41
409.69,1096.82,-4.44
412.04,1096.67,-4.48
414.41,1096.52,-4.51
416.59,1096.28,-4.53
418.92,1096.05,-4.53
421.24,1095.69,-4.54
423.60,1095.27,-4.54
426.02,1094.82,-4.54
428.40,1094.31,-4.62
430.75,1093.86,-4.71
433.07,1093.39,-4.77
435.25,1092.93,-4.74
437.48,1092.55,-4.73
439.68,1092.39,-4.79
442.05,1092.13,-4.91
444.50,1092.08,-4.98
447.01,1092.02,-4.98
449.43,1092.00,-4.91
451.94,1091.97,-4.85
454.31,1091.94,-4.82
456.74,1091.96,-4.81
459.22,1092.05,-4.90
461.64,1092.28,-5.03
464.09,1092.51,-5.20
466.51,1092.88,-5.36
468.85,1093.40,-5.53
471.33,1093.88,-5.66
473.70,1094.51,-5.69
476.16,1095.09,-5.68
478.62,1095.66,-5.64
480.91,1096.39,-5.63
483.27,1097.09,-5.64
485.71,1097.72,-5.64
488.13,1098.53,-5.61
490.65,1099.14,-5.57
493.18,1099.77,-5.52
495.65,1100.35,-5.51
498.20,1100.78,-5.51
500.71,1101.26,-5.54
503.18,1101.69,-5.57
505.66,1101.98,-5.61
508.05,1102.28,-5.64
510.48,1102.51,-5.67
512.92,1102.61,-5.70
515.33,1102.73,-5.72
517.70,1102.73,-5.76
520.04,1102.68,-5.79
522.30,1102.52,-5.82
524.64,1102.24,-5.85
526.98,1101.89,-5.87
529.39,1101.40,-5.91
531.72,1100.92,-5.93
533.93,1100.28,-5.95
536.04,1099.51,-5.96
538.14,1098.72,-6.00
540.26,1097.83,-6.02
542.39,1097.03,-6.04
544.56,1096.20,-6.06
546.71,1095.37,-6.09
548.91,1094.55,-6.13
551.13,1093.76,-6.17
553.36,1093.09,-6.17
555.58,1092.49,-6.20
557.83,1091.95,-6.21
560.13,1091.45,-6.23
562.51,1090.93,-6.25
564.83,1090.55,-6.29
567.18,1090.17,-6.31
569.51,1089.83,-6.33
571.83,1089.59,-6.35
574.13,1089.30,-6.37
576.55,1089.14,-6.39
578.98,1089.02,-6.43
581.53,1088.88,-6.47
584.12,1088.87,-6.51
586.66,1088.92,-6.54
589.13,1089.02,-6.57
591.52,1089.16,-6.59
593.86,1089.42,-6.62
596.24,1089.66,-6.63
598.68,1089.98,-6.65
601.19,1090.43,-6.67
603.77,1090.74,-6.70
606.28,1091.15,-6.74
608.79,1091.58,-6.77
611.14,1092.01,-6.78
613.51,1092.49,-6.80
615.97,1092.83,-6.84
618.38,1093.17,-6.87
620.84,1093.50,-6.90
623.22,1093.91,-6.90
625.57,1094.35,-6.92
627.92,1094.84,-6.95
630.44,1095.38,-6.98
632.91,1095.88,-7.01
635.42,1096.37,-7.03
637.93,1096.81,-7.04
640.38,1097.27,-7.06
642.91,1097.61,-7.08
645.43,1097.92,-7.11
647.86,1098.18,-7.13
650.26,1098.35,-7.15
652.54,1098.44,-7.17
654.87,1098.48,-7.18
657.28,1098.32,-7.20
659.72,1098.19,-7.21
